Apr 10 00:00:00 pisces-1 newsyslog[28395]: logfile turned over
113.142.9.75 www.sysu.edu.cn - [10/Apr/2013:00:00:01 +0800] "GET /2012/mainslide/jquery.css HTTP/1.1" 200 3731 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/f4.jpg HTTP/1.1" 200 2434 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/f5.jpg HTTP/1.1" 200 3391 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/f6.jpg HTTP/1.1" 200 4239 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/f7.jpg HTTP/1.1" 200 2330 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/f8.jpg HTTP/1.1" 200 4051 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/dotup.png HTTP/1.1" 200 22136 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/mainslidepic_c.jpg HTTP/1.1" 200 256997 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:33 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/mainslide/slides/arrows-30.png HTTP/1.1" 200 3379 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/mysysu.jpg HTTP/1.1" 200 3243 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/content/2013-04/20130408152928720311.jpg HTTP/1.1" 200 23242 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/20130220155405935600.jpg HTTP/1.1" 200 65000 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/ql_weibo.jpg HTTP/1.1" 200 935 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/ql_tencent.jpg HTTP/1.1" 200 670 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/images/ql_renmin.jpg HTTP/1.1" 200 1024 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:33 +0800] "GET /2012/mainslide/slides/navigator.png HTTP/1.1" 200 2001 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/ql_5d.jpg HTTP/1.1" 200 680 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/bo-shadow.jpg HTTP/1.1" 200 447 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/ql_apple.jpg HTTP/1.1" 200 574 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/ql_helpdesk.jpg HTTP/1.1" 200 788 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/logo-bottom.jpg HTTP/1.1" 200 4345 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/line.gif HTTP/1.1" 200 44 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/title-spe.jpg HTTP/1.1" 200 403 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/20130322184641893329.jpg HTTP/1.1" 200 202814 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/quicklink_bg.jpg HTTP/1.1" 200 306 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/bottom.jpg HTTP/1.1" 404 345 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:34 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
222.200.176.102 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/dotup.png HTTP/1.1" 304 0 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E)"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:34 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/20130220155405935600.jpg HTTP/1.1" 200 65000 "http://www.sysu.edu.cn/Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.onepr" "Mozilla/4.0"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:34 +0800] "GET /2012/images/dot.png HTTP/1.1" 304 0 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:34 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:35 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 www.sysu.edu.cn - [10/Apr/2013:00:00:35 +0800] "GET /2012/images/20130220155405935600.jpg HTTP/1.1" 200 65000 "http://www.sysu.edu.cn/Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.onepr" "Mozilla/4.0"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:35 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:36 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:36 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
172.18.7.19 www.sysu.edu.cn - [10/Apr/2013:00:00:36 +0800] "GET /2012/images/dotdown.png HTTP/1.1" 200 21745 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; GTB6.6; QQDownload 708; .NET CLR 2.0.50727; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729; IEShow Toolbar; IEShow stock01ToolBar; InfoPath.1; BRI/2)"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:36 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:37 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:37 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:37 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:38 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:38 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:39 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:39 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:39 +0800] "HEAD / HTTP/1.1" 200 0 "-" "LWP::Simple/5.805"
114.32.237.28 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /2012/images/mainslidepic_c.jpg HTTP/1.1" 200 218580 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.43 Safari/537.31"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET / HTTP/1.1" 200 421 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "HEAD /robots.txt HTTP/1.1" 200 0 "-" "LWP::Simple/5.805"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:40 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /robots.txt HTTP/1.1" 200 168 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "HEAD /admin.php HTTP/1.1" 404 0 "-" "LWP::Simple/5.805"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /admin.php HTTP/1.1" 404 345 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "HEAD /logging.php?action=login HTTP/1.1" 404 0 "-" "LWP::Simple/5.805"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /logging.php?action=login HTTP/1.1" 404 345 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:40 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "HEAD /index.php HTTP/1.1" 404 0 "-" "LWP::Simple/5.805"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /index.php HTTP/1.1" 404 345 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "HEAD /forum.php HTTP/1.1" 404 0 "-" "LWP::Simple/5.805"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /forum.php HTTP/1.1" 404 345 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "HEAD /bbs.php HTTP/1.1" 404 0 "-" "LWP::Simple/5.805"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /bbs.php HTTP/1.1" 404 345 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "HEAD /bbs HTTP/1.1" 404 0 "-" "LWP::Simple/5.805"
110.76.38.189 www.sysu.edu.cn - [10/Apr/2013:00:00:40 +0800] "GET /bbs HTTP/1.1" 404 345 "-" "Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.0.4)Gecko/2008111217 Fedora/3.0.4-1.fc10 Firefox/3.0.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:40 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:40 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:41 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
83.199.45.230 www.sysu.edu.cn - [10/Apr/2013:00:00:41 +0800] "GET /en/images/02.jpg HTTP/1.1" 404 345 "-" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:41 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:42 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:42 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:42 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
110.75.6.58 sysu.kyun.com.ar - [10/Apr/2013:00:00:43 +0800] "HEAD / HTTP/1.1" 200 0 "-" "cloud monitor service of aliyun"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:43 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:43 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:43 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
222.200.176.102 www.sysu.edu.cn - [10/Apr/2013:00:00:44 +0800] "GET /2012/images/dotup.png HTTP/1.1" 304 0 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E)"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:44 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:44 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:44 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
172.20.45.219 www.sysu.edu.cn - [10/Apr/2013:00:00:45 +0800] "GET /2010/2009/main.css HTTP/1.1" 404 345 "http://www.sysu.edu.cn/2010/" "Mozilla/5.0 (Windows NT 6.1; rv:10.0) Gecko/20100101 Firefox/10.0"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:45 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:45 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
172.20.45.219 www.sysu.edu.cn - [10/Apr/2013:00:00:46 +0800] "GET /2012/ HTTP/1.1" 304 0 "-" "Mozilla/5.0 (Windows NT 6.1; rv:10.0) Gecko/20100101 Firefox/10.0"
172.20.45.219 www.sysu.edu.cn - [10/Apr/2013:00:00:46 +0800] "GET /2012/cn/index.htm HTTP/1.1" 304 0 "http://www.sysu.edu.cn/2012/" "Mozilla/5.0 (Windows NT 6.1; rv:10.0) Gecko/20100101 Firefox/10.0"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:46 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
172.20.45.219 www.sysu.edu.cn - [10/Apr/2013:00:00:46 +0800] "GET /2012/images/content/2013-04/20130408152928720311.jpg HTTP/1.1" 304 0 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/5.0 (Windows NT 6.1; rv:10.0) Gecko/20100101 Firefox/10.0"
172.20.45.219 www.sysu.edu.cn - [10/Apr/2013:00:00:46 +0800] "GET /publish/info.js HTTP/1.1" 200 42176 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/5.0 (Windows NT 6.1; rv:10.0) Gecko/20100101 Firefox/10.0"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:46 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 www.sysu.edu.cn - [10/Apr/2013:00:00:46 +0800] "GET /2012/images/20130220155405935600.jpg HTTP/1.1" 200 65000 "http://www.sysu.edu.cn/Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.one" "Mozilla/4.0"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:47 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:47 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:48 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:48 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 www.sysu.edu.cn - [10/Apr/2013:00:00:48 +0800] "GET /2012/images/20130220155405935600.jpg HTTP/1.1" 200 65000 "http://www.sysu.edu.cn/Internet0measurement00visit0www.oneprobe.org00Internet0measurement00visit0www.onepr" "Mozilla/4.0"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:48 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:49 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
210.184.124.138 202.116.64.9 - [10/Apr/2013:00:00:49 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
222.200.176.102 www.sysu.edu.cn - [10/Apr/2013:00:00:49 +0800] "GET /2012/images/dotup.png HTTP/1.1" 304 0 "http://www.sysu.edu.cn/2012/cn/index.htm" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; .NET CLR 2.0.50727; .NET4.0C; .NET4.0E)"
158.132.255.57 202.116.64.9 - [10/Apr/2013:00:00:49 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
202.181.134.51 202.116.64.9 - [10/Apr/2013:00:00:50 +0800] "HEAD / HTTP/1.0" 200 0 "-" "HTTPing v1.4.4"
